Epoch,Batch,Gen Loss,Disc Loss
2,6,0.7936086654663086,1.3091723918914795
2,7,0.7578258514404297,1.3527398109436035
2,8,0.791376531124115,1.3291945457458496
2,9,0.9372720122337341,1.3406436443328857
2,10,0.7536654472351074,1.363227128982544
2,11,0.7785426378250122,1.3132555484771729
2,12,1.190748691558838,1.105175495147705
2,13,0.8168457746505737,1.215869426727295
2,14,0.812217116355896,1.2849140167236328
2,15,1.0575031042099,1.189445972442627
2,16,1.528896450996399,1.0177850723266602
2,17,1.2034971714019775,1.106656551361084
2,18,1.3999779224395752,1.019380807876587
2,19,0.8776271939277649,1.3524454832077026
2,20,1.0732501745224,0.9376682043075562
3,0,1.6885510683059692,0.8788827657699585
3,1,1.1865917444229126,0.995185136795044
3,2,1.021457552909851,1.254888892173767
3,3,1.615871548652649,0.9084433317184448
3,4,1.3551652431488037,1.0760834217071533
3,5,1.335933804512024,0.9884510040283203
3,6,1.2128289937973022,1.0521180629730225
3,7,1.1180598735809326,1.1744357347488403
3,8,1.500144124031067,0.9537419080734253
3,9,2.0339515209198,0.6543775796890259
3,10,1.5989950895309448,0.989636242389679
3,11,1.9935513734817505,0.63433837890625
3,12,1.2733330726623535,1.2422730922698975
3,13,1.638662338256836,0.6132718324661255
3,14,1.2293847799301147,1.3426612615585327
3,15,1.7381772994995117,1.0240015983581543
3,16,1.9906392097473145,0.7859211564064026
3,17,1.561238408088684,0.9219160079956055
3,18,2.8829479217529297,0.3096529245376587
3,19,2.9107964038848877,0.41270509362220764
3,20,2.1904287338256836,1.0905112028121948
4,0,3.979228973388672,0.4923345148563385
4,1,1.7624199390411377,0.9489080309867859
4,2,3.6490542888641357,1.4748643636703491
4,3,1.688902735710144,1.0561162233352661
4,4,2.317370891571045,0.49136894941329956
4,5,2.867548704147339,1.4711337089538574
4,6,2.998673439025879,0.47266697883605957
4,7,1.699743390083313,0.8129208087921143
4,8,3.0958797931671143,0.2574717104434967
4,9,1.8328909873962402,0.5546754598617554
4,10,3.9322545528411865,0.45374083518981934
4,11,2.235330820083618,1.316275715827942
4,12,2.6151175498962402,0.8252381086349487
4,13,2.071265697479248,1.08512544631958
4,14,4.192185878753662,0.4405692219734192
4,15,1.908928632736206,1.2846744060516357
4,16,3.2360854148864746,0.5743193030357361
4,17,1.5564861297607422,3.515681505203247
4,18,2.194455146789551,2.1819941997528076
4,19,2.00862717628479,0.6757885217666626
4,20,2.3325693607330322,0.8845687508583069
5,0,1.315723180770874,1.018705129623413
5,1,2.9171900749206543,0.3896469175815582
5,2,1.387166976928711,0.7793823480606079
5,3,1.5364938974380493,1.6202996969223022
5,4,2.794372320175171,0.602696418762207
5,5,1.0761854648590088,0.9679082632064819
5,6,1.1595563888549805,0.8721667528152466
5,7,2.151965856552124,0.36438247561454773
5,8,1.129186987876892,0.7092229127883911
5,9,1.8165560960769653,0.6890511512756348
5,10,1.0187270641326904,0.6164637207984924
5,11,1.1866240501403809,1.081843614578247
5,12,1.6878529787063599,0.8685007095336914
5,13,1.1894636154174805,0.5499518513679504
5,14,1.1625254154205322,0.665607750415802
5,15,1.0255522727966309,0.730478048324585
5,16,1.338043451309204,0.6848934888839722
5,17,1.2898881435394287,1.0774484872817993
5,18,1.1723146438598633,0.8063234686851501
5,19,1.7964950799942017,0.48588550090789795
5,20,1.1548352241516113,0.7792372703552246
6,0,0.9532374739646912,0.7858031392097473
6,1,1.3507779836654663,0.4940568208694458
6,2,1.7173900604248047,0.4919871687889099
6,3,1.1701624393463135,0.6035596132278442
6,4,1.305306077003479,1.5937467813491821
6,5,2.214864730834961,0.22861364483833313
6,6,1.2988133430480957,1.2713260650634766
6,7,2.5387308597564697,0.3551360070705414
6,8,1.4760823249816895,1.04673433303833
6,9,1.884639024734497,0.8522646427154541
6,10,1.412448525428772,0.9959725141525269
6,11,1.5637387037277222,1.0086617469787598
6,12,4.266331672668457,0.2360636442899704
6,13,1.9241796731948853,0.35825100541114807
6,14,4.154067039489746,0.14848728477954865
6,15,0.9486238956451416,0.757465660572052
6,16,2.1404263973236084,0.4328249394893646
6,17,1.8197427988052368,0.39310580492019653
6,18,3.488039970397949,0.5504591464996338
6,19,1.7802443504333496,0.29095473885536194
6,20,3.0070743560791016,0.2865649461746216
7,0,1.4017448425292969,0.4701833724975586
7,1,1.7224977016448975,0.9341120719909668
7,2,1.8896430730819702,1.8163284063339233
7,3,1.655914068222046,0.3124231994152069
7,4,1.6694207191467285,0.3463175296783447
7,5,2.165189504623413,0.3219541311264038
7,6,2.480152130126953,0.20915448665618896
7,7,1.8745112419128418,0.4770260453224182
7,8,2.577824354171753,0.26905742287635803
7,9,1.7372981309890747,0.9351859092712402
7,10,1.9275362491607666,0.2948499321937561
7,11,2.0412936210632324,0.2683565318584442
7,12,1.6008403301239014,0.30736756324768066
7,13,1.4331790208816528,0.46704643964767456
7,14,1.3689959049224854,0.9779379367828369
7,15,1.5415141582489014,0.3077164590358734
7,16,1.2808653116226196,1.2243815660476685
7,17,2.5535473823547363,0.3350974917411804
7,18,1.8534398078918457,0.46855756640434265
7,19,2.2798879146575928,0.6320986151695251
7,20,1.3439656496047974,1.0552690029144287
8,0,1.564178228378296,0.49850934743881226
8,1,3.57983136177063,0.12593665719032288
8,2,2.574251651763916,0.21036627888679504
8,3,3.8158226013183594,0.29031485319137573
8,4,2.1261157989501953,0.43218421936035156
8,5,3.619670867919922,0.7146707773208618
8,6,2.231933355331421,0.3981011211872101
8,7,3.9779908657073975,0.14338067173957825
8,8,1.9234510660171509,0.3020850121974945
8,9,0.8469080328941345,2.5746545791625977
8,10,1.8986642360687256,0.45548921823501587
8,11,3.3507726192474365,1.890869140625
8,12,3.424125909805298,3.60778546333313
8,13,1.8575555086135864,2.448106527328491
8,14,3.050261974334717,0.8579190969467163
8,15,4.991433143615723,0.7283056974411011
8,16,2.623934030532837,0.6078362464904785
8,17,5.3183770179748535,0.35147351026535034
8,18,3.235403537750244,0.3334442973136902
8,19,3.5665881633758545,0.5609951019287109
8,20,2.227245807647705,0.6412727236747742
9,0,3.2505831718444824,0.3546285033226013
9,1,2.2596030235290527,0.41392868757247925
9,2,4.641438961029053,0.35630807280540466
9,3,1.3968353271484375,1.4737780094146729
9,4,3.616520881652832,1.3921270370483398
9,5,1.9645878076553345,1.2388992309570312
9,6,2.0515975952148438,0.8828237056732178
9,7,2.303178548812866,0.7299133539199829
9,8,2.2468678951263428,0.7599974274635315
9,9,2.2238423824310303,0.4742368459701538
9,10,2.795193910598755,0.6774600148200989
9,11,3.364867687225342,0.4479979872703552
9,12,5.769306182861328,0.7192538976669312
9,13,2.3195834159851074,1.3748328685760498
9,14,3.0499157905578613,0.8760206699371338
9,15,3.406238317489624,0.9480975866317749
9,16,6.629672050476074,0.287057489156723
9,17,4.632209300994873,5.625015735626221
9,18,3.174912691116333,0.4905012249946594
9,19,1.6722354888916016,1.1161161661148071
9,20,4.456271171569824,0.4117022752761841
10,0,2.311826705932617,0.9141636490821838
10,1,3.350454092025757,0.2790027856826782
10,2,2.0034756660461426,0.44489535689353943
10,3,4.681765079498291,0.2329024374485016
10,4,2.978945732116699,0.5659476518630981
10,5,5.329059600830078,0.8742462396621704
10,6,4.212856769561768,0.6529237031936646
10,7,1.5956543684005737,0.8321799635887146
10,8,3.6147994995117188,0.40398362278938293
10,9,1.932388186454773,2.4120259284973145
10,10,3.368546485900879,0.2707335352897644
10,11,2.872587203979492,0.4284376800060272
10,12,1.2632734775543213,1.0415334701538086
10,13,1.8264647722244263,0.63697350025177
10,14,1.0269159078598022,1.0483155250549316
10,15,1.283310890197754,0.6584991812705994
10,16,1.3390159606933594,0.7327941656112671
10,17,1.6077663898468018,0.4689403176307678
10,18,1.3653919696807861,0.6068671941757202
10,19,1.660111665725708,0.7540960311889648
10,20,2.230541467666626,0.7312411665916443
11,0,1.4048678874969482,1.9825292825698853
11,1,1.7922626733779907,0.47606348991394043
11,2,1.2733633518218994,0.5946433544158936
11,3,1.265190601348877,0.4560563564300537
11,4,2.2887113094329834,0.2959797978401184
11,5,1.2168687582015991,0.45449841022491455
11,6,2.5281574726104736,0.1532939225435257
11,7,1.6147181987762451,0.5005289316177368
11,8,2.079193353652954,0.38865262269973755
11,9,1.3200548887252808,0.538696825504303
11,10,1.848808765411377,0.2738165259361267
11,11,1.5749616622924805,0.3644270598888397
11,12,2.7378969192504883,0.7848183512687683
11,13,1.6643033027648926,0.6661672592163086
11,14,1.6042542457580566,0.43761879205703735
11,15,1.7010610103607178,0.5060884952545166
11,16,1.497549057006836,0.6188910007476807
11,17,0.9705911874771118,0.6781555414199829
11,18,1.030855655670166,0.5989819765090942
11,19,2.5874991416931152,0.3535223603248596
11,20,1.2351889610290527,0.49229419231414795
12,0,2.5161378383636475,0.14713914692401886
12,1,1.4445278644561768,0.39602768421173096
12,2,1.9558415412902832,0.29616445302963257
12,3,1.5249274969100952,0.43919122219085693
12,4,1.0850977897644043,0.5631872415542603
12,5,2.2788922786712646,0.20489516854286194
12,6,1.8561062812805176,0.2581164538860321
12,7,1.0301581621170044,0.5676575303077698
12,8,1.983420491218567,1.0218520164489746
12,9,2.471115827560425,0.13977016508579254
12,10,1.3588441610336304,0.5025410652160645
12,11,2.386378526687622,0.7866909503936768
12,12,1.394571304321289,0.5656808614730835
12,13,1.2527737617492676,0.5555390119552612
12,14,2.193784713745117,0.29876476526260376
12,15,2.0201005935668945,0.2788942754268646
12,16,1.2061601877212524,0.5258186459541321
12,17,1.591491937637329,0.4030439853668213
12,18,1.8069326877593994,0.37925878167152405
12,19,1.5816242694854736,0.7259341478347778
12,20,1.4466813802719116,0.46463966369628906
13,0,1.11949622631073,2.130115270614624
13,1,1.811081886291504,0.34271687269210815
13,2,1.0219535827636719,0.5768667459487915
13,3,4.819354057312012,0.08576633036136627
13,4,2.3406667709350586,0.22103551030158997
13,5,2.307483434677124,1.4845623970031738
13,6,2.0195188522338867,0.24403861165046692
13,7,1.7033193111419678,0.2929219603538513
13,8,2.584047317504883,0.17641305923461914
13,9,2.228494882583618,0.31647270917892456
13,10,2.8155136108398438,0.14855295419692993
13,11,1.5408467054367065,0.5227959156036377
13,12,1.5425156354904175,0.3692580759525299
13,13,1.968403935432434,0.27519723773002625
13,14,1.0151772499084473,0.6510776877403259
13,15,0.9735696911811829,0.6246057152748108
13,16,2.147286891937256,1.5980290174484253
13,17,1.4563157558441162,0.3659780025482178
13,18,2.0845255851745605,0.33631661534309387
13,19,0.9536590576171875,0.7314703464508057
13,20,1.0139521360397339,0.562091052532196
14,0,1.0662288665771484,0.5262991189956665
14,1,1.3306121826171875,0.519317626953125
14,2,1.8240735530853271,0.2986585199832916
14,3,1.2595386505126953,0.42821523547172546
14,4,2.5282466411590576,0.11233285814523697
14,5,1.3063406944274902,0.45085692405700684
14,6,1.5605398416519165,0.4718479514122009
14,7,1.3331468105316162,0.35382983088493347
14,8,1.4518839120864868,0.3222420811653137
14,9,2.512495517730713,0.11126652359962463
14,10,1.2170578241348267,0.5187759399414062
14,11,2.975888729095459,0.16018640995025635
14,12,1.9669997692108154,0.17619408667087555
14,13,2.152649164199829,0.19486401975154877
14,14,1.1145426034927368,0.8493766784667969
14,15,1.509083867073059,0.282018780708313
14,16,1.1846470832824707,0.5364786982536316
14,17,2.587594985961914,0.1300857663154602
14,18,1.5677448511123657,0.31220120191574097
14,19,2.287233829498291,0.1375344693660736
14,20,1.6418002843856812,0.3143745958805084
15,0,3.580369472503662,0.07701843976974487
15,1,1.7840850353240967,0.3001903295516968
15,2,3.7442104816436768,0.10016860067844391
15,3,2.614009141921997,0.11935339123010635
15,4,1.5578910112380981,0.26203811168670654
15,5,2.0376980304718018,0.2635798156261444
15,6,1.549343466758728,0.28136250376701355
15,7,2.016598701477051,0.31659647822380066
15,8,1.392783761024475,0.3653389811515808
15,9,1.499855399131775,0.4168294668197632
15,10,2.315758228302002,0.19032305479049683
15,11,1.6867172718048096,0.2755943536758423
15,12,1.8848357200622559,0.247703418135643
15,13,2.435511350631714,0.11845129728317261
15,14,1.4486030340194702,0.40114879608154297
15,15,2.9206650257110596,0.12020435929298401
15,16,1.765040636062622,0.3728712499141693
15,17,2.3934357166290283,0.3162570595741272
15,18,1.369619369506836,0.3809317648410797
15,19,2.541457414627075,0.14892055094242096
15,20,1.5567094087600708,0.3642156422138214
16,0,2.9133031368255615,0.21435028314590454
16,1,2.1168761253356934,0.16932271420955658
16,2,4.053393363952637,0.03378735110163689
16,3,2.547015428543091,0.14365768432617188
16,4,1.8030261993408203,0.29553067684173584
16,5,1.720644235610962,0.33843809366226196
16,6,1.6155598163604736,0.44562602043151855
16,7,1.9738460779190063,0.19260196387767792
16,8,1.6013092994689941,0.4000336825847626
16,9,3.3918519020080566,0.06742020696401596
16,10,1.9492583274841309,0.27761009335517883
16,11,1.6790707111358643,0.3311117887496948
16,12,1.9219270944595337,0.22855566442012787
16,13,1.5197772979736328,0.35034218430519104
16,14,2.7603185176849365,0.10969457030296326
16,15,1.884312391281128,0.3033432960510254
16,16,2.0586633682250977,0.2654879689216614
16,17,2.3646087646484375,0.23452216386795044
16,18,2.588463544845581,0.1568930447101593
16,19,1.7344934940338135,0.5560990571975708
16,20,2.5807859897613525,0.10934410989284515
17,0,1.3891072273254395,0.484321266412735
17,1,2.2365145683288574,0.23108991980552673
17,2,1.4361318349838257,0.47051212191581726
17,3,2.5834949016571045,0.13208913803100586
17,4,1.8550070524215698,0.37315550446510315
17,5,3.7763617038726807,0.054587360471487045
17,6,2.8469228744506836,0.10286521166563034
17,7,3.1115317344665527,0.055111922323703766
17,8,1.4481028318405151,0.3988134562969208
17,9,2.570647954940796,0.2636154294013977
17,10,2.4145052433013916,0.23890569806098938
17,11,2.2218189239501953,0.29261529445648193
17,12,4.018478870391846,0.08027064800262451
17,13,1.6377763748168945,0.7069190740585327
17,14,5.2117767333984375,0.03119473345577717
17,15,2.8046090602874756,0.20110884308815002
17,16,3.3037405014038086,0.0470370277762413
17,17,2.7015609741210938,0.56095951795578
17,18,3.7091176509857178,0.05948290228843689
17,19,2.1348586082458496,1.611297369003296
17,20,1.9673460721969604,0.227567657828331
18,0,3.9005863666534424,0.0613027960062027
18,1,2.7757296562194824,0.20202970504760742
18,2,6.086724281311035,0.07529827207326889
18,3,3.20462965965271,0.07602240890264511
18,4,5.607757568359375,0.016343561932444572
18,5,2.7272849082946777,0.12122385203838348
18,6,3.3037221431732178,0.11148960888385773
18,7,2.0997352600097656,0.19787678122520447
18,8,2.5074212551116943,0.19965605437755585
18,9,3.128826141357422,0.12555311620235443
18,10,2.305469036102295,0.24148356914520264
18,11,3.1203806400299072,0.18660981953144073
18,12,1.52988600730896,0.3695736825466156
18,13,1.800144910812378,0.4234980344772339
18,14,1.9653397798538208,2.10675311088562
18,15,3.729708194732666,0.03280942887067795
18,16,2.1490914821624756,0.2422543615102768
18,17,3.6297593116760254,0.06497100740671158
18,18,2.7633345127105713,0.13439001142978668
18,19,2.069831371307373,0.35164177417755127
18,20,2.084642171859741,0.29924288392066956
19,0,3.1506965160369873,0.35893377661705017
19,1,1.5939173698425293,0.33717402815818787
19,2,1.953719139099121,0.26563072204589844
19,3,2.907695770263672,0.1442253589630127
19,4,1.899396538734436,0.2875850200653076
19,5,3.9646670818328857,0.028156520798802376
19,6,1.6984970569610596,0.35522231459617615
19,7,2.4490063190460205,0.1916557401418686
19,8,2.5547311305999756,0.17028145492076874
19,9,1.0403441190719604,0.6949134469032288
19,10,4.631923675537109,0.061167556792497635
19,11,1.8029999732971191,0.40731722116470337
19,12,1.6401690244674683,0.497204452753067
19,13,2.1678171157836914,0.2393549382686615
19,14,4.976606369018555,0.1287236362695694
19,15,1.8819341659545898,0.2627984881401062
19,16,4.135984897613525,0.05494988337159157
19,17,1.4350361824035645,0.5061009526252747
19,18,1.9901947975158691,0.3280678391456604
19,19,3.912907361984253,0.033855024725198746
19,20,1.5924075841903687,0.3175643980503082
